transaction_id,user_id,timestamp,amount,merchant_id,merchant_category,payment_method,location,device_info,features,label
txn_000885,user_012,2026-01-21T10:33:50Z,865.62,merchant_5283,travel,mobile,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_325', 'ip_address': '74.21.9.153', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 10, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 216.06, 'risk_score': 0.378}",0
txn_000886,user_058,2026-01-23T15:37:50Z,392.19,merchant_2650,grocery,debit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_463', 'ip_address': '192.236.149.233', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 15, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 282.03, 'risk_score': 0.93}",0
txn_000887,user_020,2026-02-18T15:25:50Z,406.32,merchant_2039,gas_station,mobile,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_357', 'ip_address': '234.170.100.244', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 15, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 63.56, 'risk_score': 0.027}",0
txn_000888,user_018,2026-01-28T11:50:50Z,383.73,merchant_3979,clothing,mobile,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_147', 'ip_address': '134.172.239.71', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 11, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 179.24, 'risk_score': 0.593}",0
txn_000889,user_055,2026-01-29T15:08:50Z,390.91,merchant_3567,grocery,debit,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_349', 'ip_address': '146.26.199.246', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 15, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 163.7, 'risk_score': 0.478}",0
txn_000890,user_099,2026-02-05T08:03:50Z,274.7,merchant_6258,gas_station,debit,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_811', 'ip_address': '70.199.99.154', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 8, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 10, 'avg_amount_30d': 118.95, 'risk_score': 0.65}",0
txn_000891,user_085,2026-02-16T17:15:50Z,86.08,merchant_9004,clothing,credit,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_695', 'ip_address': '105.34.151.213', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 17, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 53.56, 'risk_score': 0.736}",0
txn_000892,user_013,2026-02-16T11:40:50Z,78.78,merchant_6464,clothing,mobile,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_496', 'ip_address': '236.209.155.143', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 11, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 70.21, 'risk_score': 0.315}",0
txn_000893,user_051,2026-02-16T17:07:50Z,354.73,merchant_6194,pharmacy,mobile,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_581', 'ip_address': '164.177.38.122', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 17, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 8, 'avg_amount_30d': 243.31, 'risk_score': 0.255}",0
txn_000894,user_002,2026-01-19T18:28:50Z,1514.75,merchant_4298,electronics,debit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_912', 'ip_address': '129.248.68.217', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 18, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 264.68, 'risk_score': 0.737}",0
txn_000895,user_052,2026-02-18T09:20:50Z,407.51,merchant_5827,restaurant,debit,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_653', 'ip_address': '67.95.144.25', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 9, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 291.3, 'risk_score': 0.657}",0
txn_000896,user_090,2026-01-25T16:19:50Z,29.4,merchant_1200,gas_station,credit,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_630', 'ip_address': '230.174.43.84', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 16, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 4, 'avg_amount_30d': 69.99, 'risk_score': 0.026}",0
txn_000897,user_092,2026-01-23T08:17:50Z,187.26,merchant_5425,pharmacy,debit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_493', 'ip_address': '122.194.175.49', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 8, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 10, 'avg_amount_30d': 116.85, 'risk_score': 0.662}",0
txn_000898,user_044,2026-02-02T07:00:50Z,87.86,merchant_9319,online_retail,online,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_489', 'ip_address': '130.86.120.69', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 7, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 157.14, 'risk_score': 0.422}",0
txn_000899,user_078,2026-02-16T21:53:50Z,55.99,merchant_6555,online_retail,debit,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_727', 'ip_address': '209.83.220.203', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 21, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 89.35, 'risk_score': 0.702}",0
txn_000900,user_041,2026-02-07T18:28:50Z,132.0,merchant_4016,restaurant,credit,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_968', 'ip_address': '172.162.35.152', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 18, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 6, 'avg_amount_30d': 201.45, 'risk_score': 0.837}",0
txn_000901,user_003,2026-01-27T05:40:50Z,209.2,merchant_2343,grocery,debit,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_882', 'ip_address': '138.224.22.200', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 5, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 10, 'avg_amount_30d': 200.84, 'risk_score': 0.45}",0
txn_000902,user_087,2026-02-16T10:58:50Z,71.56,merchant_9172,online_retail,online,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_308', 'ip_address': '117.39.244.245', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 10, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 223.52, 'risk_score': 0.741}",0
txn_000903,user_080,2026-01-29T06:37:50Z,1377.04,merchant_5851,travel,online,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_466', 'ip_address': '217.1.123.66', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 6, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 7, 'avg_amount_30d': 266.44, 'risk_score': 1.0}",0
txn_000904,user_001,2026-02-06T15:52:50Z,3151.19,merchant_6343,cash_advance,online,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_978', 'ip_address': '38.159.37.122', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 15, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 232.22, 'risk_score': 1.0}",0
txn_000905,user_038,2026-01-26T17:49:50Z,1343.3,merchant_8092,jewelry,credit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_914', 'ip_address': '193.87.104.146', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 17, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 8, 'avg_amount_30d': 80.67, 'risk_score': 0.724}",0
txn_000906,user_043,2026-02-13T16:09:50Z,1193.34,merchant_9714,travel,debit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_173', 'ip_address': '228.110.91.154', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 16, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 229.75, 'risk_score': 1.0}",0
txn_000907,user_058,2026-02-05T08:00:50Z,277.89,merchant_7385,pharmacy,mobile,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_872', 'ip_address': '63.160.22.206', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 8, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 83.42, 'risk_score': 0.93}",0
txn_000908,user_023,2026-01-27T03:09:50Z,317.32,merchant_7402,restaurant,debit,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_228', 'ip_address': '46.33.132.136', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 3, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 261.08, 'risk_score': 0.809}",0
txn_000909,user_055,2026-02-07T16:46:50Z,173.3,merchant_1361,clothing,online,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_859', 'ip_address': '120.74.2.100', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 16, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 10, 'avg_amount_30d': 291.67, 'risk_score': 0.478}",0
txn_000910,user_059,2026-02-14T08:28:50Z,1272.16,merchant_1719,electronics,debit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_358', 'ip_address': '206.209.232.213', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 8, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 10, 'avg_amount_30d': 258.23, 'risk_score': 0.382}",0
txn_000911,user_029,2026-01-29T23:01:50Z,441.2,merchant_9874,grocery,credit,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_464', 'ip_address': '165.71.66.38', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 23, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 8, 'avg_amount_30d': 153.29, 'risk_score': 0.896}",0
txn_000912,user_069,2026-01-21T18:05:50Z,74.41,merchant_5485,grocery,debit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_880', 'ip_address': '186.31.198.163', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 18, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 10, 'avg_amount_30d': 88.75, 'risk_score': 0.996}",0
txn_000913,user_083,2026-02-14T12:28:50Z,2952.62,merchant_7693,electronics,credit,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_336', 'ip_address': '36.36.241.142', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 12, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 10, 'avg_amount_30d': 199.61, 'risk_score': 0.419}",0
txn_000914,user_007,2026-01-26T13:06:50Z,327.11,merchant_8908,gas_station,mobile,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_295', 'ip_address': '117.181.196.143', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 13, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 99.61, 'risk_score': 0.647}",0
txn_000915,user_095,2026-02-16T18:40:50Z,460.36,merchant_4445,grocery,online,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_895', 'ip_address': '95.171.27.193', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 18, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 117.13, 'risk_score': 0.5}",0
txn_000916,user_040,2026-01-27T12:35:50Z,1484.58,merchant_8003,jewelry,credit,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_397', 'ip_address': '44.237.93.179', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 12, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 197.08, 'risk_score': 1.0}",0
txn_000917,user_096,2026-01-29T23:11:50Z,303.44,merchant_3257,grocery,mobile,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_831', 'ip_address': '67.116.128.239', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 23, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 6, 'avg_amount_30d': 240.31, 'risk_score': 1.0}",0
txn_000918,user_081,2026-02-13T22:30:50Z,412.08,merchant_2327,restaurant,online,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_414', 'ip_address': '245.25.147.100', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 22, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 216.13, 'risk_score': 0.967}",0
txn_000919,user_023,2026-02-01T12:20:50Z,181.06,merchant_5659,gas_station,credit,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_949', 'ip_address': '73.151.47.244', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 12, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 9, 'avg_amount_30d': 242.09, 'risk_score': 0.609}",0
txn_000920,user_000,2026-01-28T11:25:50Z,2243.57,merchant_4696,jewelry,debit,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_224', 'ip_address': '53.248.94.223', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 11, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 71.72, 'risk_score': 1.0}",0
txn_000921,user_006,2026-02-08T17:13:50Z,2338.78,merchant_4362,jewelry,mobile,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_267', 'ip_address': '125.45.67.209', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 17, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 2, 'avg_amount_30d': 271.1, 'risk_score': 1.0}",0
txn_000922,user_007,2026-02-16T08:31:50Z,1003.53,merchant_7712,cash_advance,online,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_869', 'ip_address': '139.184.28.147', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 8, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 194.97, 'risk_score': 1.0}",0
txn_000923,user_039,2026-02-10T13:05:50Z,56.82,merchant_6501,grocery,mobile,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_406', 'ip_address': '71.215.126.192', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 13, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 7, 'avg_amount_30d': 121.67, 'risk_score': 0.82}",0
txn_000924,user_089,2026-02-09T12:39:50Z,371.59,merchant_9986,grocery,online,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_992', 'ip_address': '74.198.28.130', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 12, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 215.27, 'risk_score': 0.741}",0
txn_000925,user_005,2026-02-01T21:15:50Z,25.71,merchant_8470,gas_station,online,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_351', 'ip_address': '105.55.156.124', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 21, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 3, 'avg_amount_30d': 163.27, 'risk_score': 0.838}",0
txn_000926,user_099,2026-02-18T19:51:50Z,262.81,merchant_1862,gas_station,online,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_947', 'ip_address': '156.179.188.113', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 19, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 102.84, 'risk_score': 0.65}",0
txn_000927,user_093,2026-01-24T07:31:50Z,297.68,merchant_8721,restaurant,mobile,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_103', 'ip_address': '75.208.180.245', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 7, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 3, 'avg_amount_30d': 205.11, 'risk_score': 0.67}",0
txn_000928,user_022,2026-02-11T18:44:50Z,243.01,merchant_9517,online_retail,mobile,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_265', 'ip_address': '197.85.17.135', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 18, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 10, 'avg_amount_30d': 106.11, 'risk_score': 0.287}",0
txn_000929,user_014,2026-02-17T00:11:50Z,496.73,merchant_4177,restaurant,online,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_427', 'ip_address': '34.166.229.216', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 0, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 8, 'avg_amount_30d': 246.78, 'risk_score': 1.0}",0
txn_000930,user_044,2026-01-23T14:11:50Z,266.02,merchant_8188,clothing,mobile,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_322', 'ip_address': '80.169.105.12', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 14, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 6, 'avg_amount_30d': 170.31, 'risk_score': 0.422}",0
txn_000931,user_048,2026-02-04T18:03:50Z,468.67,merchant_8851,gas_station,mobile,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_248', 'ip_address': '34.82.36.184', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 18, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 230.43, 'risk_score': 0.178}",0
txn_000932,user_009,2026-02-10T20:24:50Z,390.82,merchant_2224,grocery,debit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_109', 'ip_address': '8.28.56.209', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 20, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 74.17, 'risk_score': 0.556}",0
txn_000933,user_025,2026-02-04T04:11:50Z,2868.07,merchant_2564,travel,mobile,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_271', 'ip_address': '52.220.126.241', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 4, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 220.6, 'risk_score': 0.896}",0
txn_000934,user_086,2026-02-04T09:32:50Z,174.45,merchant_8800,pharmacy,online,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_612', 'ip_address': '113.208.217.96', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 9, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 298.57, 'risk_score': 0.083}",0
txn_000935,user_056,2026-02-07T21:20:50Z,1186.24,merchant_1644,electronics,online,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_788', 'ip_address': '90.78.84.31', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 21, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 3, 'avg_amount_30d': 124.13, 'risk_score': 0.619}",0
txn_000936,user_037,2026-02-16T17:52:50Z,405.83,merchant_3626,clothing,debit,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_784', 'ip_address': '140.62.153.82', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 17, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 235.41, 'risk_score': 0.923}",0
txn_000937,user_050,2026-02-05T01:42:50Z,195.8,merchant_3751,restaurant,credit,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_891', 'ip_address': '8.208.82.24', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 1, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 273.55, 'risk_score': 0.315}",0
txn_000938,user_016,2026-01-30T13:41:50Z,1950.96,merchant_7303,jewelry,mobile,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_856', 'ip_address': '123.138.126.185', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 13, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 51.0, 'risk_score': 1.0}",0
txn_000939,user_080,2026-02-17T23:23:50Z,353.27,merchant_9500,pharmacy,debit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_990', 'ip_address': '194.225.77.190', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 23, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 7, 'avg_amount_30d': 228.61, 'risk_score': 1.0}",0
txn_000940,user_008,2026-01-31T22:33:50Z,2924.6,merchant_6515,jewelry,credit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_895', 'ip_address': '198.134.77.93', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 22, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 6, 'avg_amount_30d': 179.32, 'risk_score': 1.0}",0
txn_000941,user_062,2026-02-17T16:34:50Z,3195.6,merchant_6975,cash_advance,online,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_978', 'ip_address': '11.137.250.128', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 16, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 264.15, 'risk_score': 1.0}",0
txn_000942,user_013,2026-02-13T22:16:50Z,2224.24,merchant_6982,travel,debit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_614', 'ip_address': '132.245.205.52', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 22, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 8, 'avg_amount_30d': 224.99, 'risk_score': 0.615}",0
txn_000943,user_039,2026-01-27T18:21:50Z,294.12,merchant_2733,online_retail,mobile,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_381', 'ip_address': '163.150.182.32', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 18, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 7, 'avg_amount_30d': 293.04, 'risk_score': 0.82}",0
txn_000944,user_023,2026-01-27T20:03:50Z,439.99,merchant_8487,restaurant,mobile,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_229', 'ip_address': '136.141.117.44', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 20, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 153.52, 'risk_score': 0.609}",0
txn_000945,user_080,2026-01-23T21:06:50Z,1899.98,merchant_8318,jewelry,online,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_656', 'ip_address': '216.238.37.177', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 21, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 179.67, 'risk_score': 1.0}",0
txn_000946,user_083,2026-02-09T09:23:50Z,454.88,merchant_8383,grocery,online,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_898', 'ip_address': '150.48.250.106', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 9, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 7, 'avg_amount_30d': 267.03, 'risk_score': 0.119}",0
